"DOI","publisher","type","created","created_year"
"10.1371/journal.pone.0226203","Public Library of Science (PLoS)","journal-article",2020-01-07,2020
"10.1016/j.celrep.2019.11.096","Elsevier BV","journal-article",2019-12-24,2019
"10.1038/s41431-019-0545-8","Springer Science and Business Media LLC","journal-article",2019-12-13,2019
"10.1007/s00429-019-02002-8","Springer Science and Business Media LLC","journal-article",2020-01-01,2020
"10.3813/aaa.919367","S. Hirzel Verlag","journal-article",2019-10-26,2019
"10.1371/journal.pone.0216971","Public Library of Science (PLoS)","journal-article",2019-11-13,2019
"10.1002/ps.5530","Wiley","journal-article",2019-06-25,2019
"10.1038/s41467-019-12926-8","Springer Science and Business Media LLC","journal-article",2019-11-13,2019
"10.7717/peerj.8220","PeerJ","journal-article",2019-12-19,2019
"10.1098/rstb.2019.0161","The Royal Society","journal-article",2019-12-30,2019
"10.1086/707561","University of Chicago Press","journal-article",2019-12-06,2019
"10.1038/s41598-019-55729-z","Springer Science and Business Media LLC","journal-article",2019-12-13,2019
"10.1093/nc/niz017","Oxford University Press (OUP)","journal-article",2019-12-31,2019
"10.1242/dev.180034","The Company of Biologists","journal-article",2019-11-18,2019
"10.3390/app9224908","MDPI AG","journal-article",2019-11-15,2019
"10.1093/gigascience/giz143","Oxford University Press (OUP)","journal-article",2019-12-09,2019
"10.1039/c9ra05218f","Royal Society of Chemistry (RSC)","journal-article",2019-11-25,2019
"10.1172/jci130730","American Society for Clinical Investigation","journal-article",2019-10-22,2019
"10.1016/j.jneumeth.2019.108443","Elsevier BV","journal-article",2019-11-12,2019
"10.1373/clinchem.2019.307835","Oxford University Press (OUP)","journal-article",2019-11-08,2019
"10.1016/j.cell.2019.10.033","Elsevier BV","journal-article",2019-11-21,2019
"10.1371/journal.ppat.1008164","Public Library of Science (PLoS)","journal-article",2019-11-18,2019
"10.1016/j.molcel.2019.09.032","Elsevier BV","journal-article",2019-10-30,2019
"10.1097/j.pain.0000000000001721","Ovid Technologies (Wolters Kluwer Health)","journal-article",2019-10-15,2019
"10.1038/s41396-019-0573-y","Springer Science and Business Media LLC","journal-article",2020-01-02,2020
"10.1111/nph.16382","Wiley","journal-article",2019-12-20,2019
"10.1111/tpj.14642","Wiley","journal-article",2019-12-09,2019
"10.1016/j.heliyon.2019.e02899","Elsevier BV","journal-article",2019-12-02,2019
"10.26508/lsa.201900422","Life Science Alliance, LLC","journal-article",2019-11-25,2019
"10.1093/molbev/msz303","Oxford University Press (OUP)","journal-article",2019-12-16,2019
"10.1038/s41598-019-57226-9","Springer Science and Business Media LLC","journal-article",2020-01-16,2020
"10.15252/msb.20198947","EMBO","journal-article",2019-11-20,2019
"10.1530/ec-19-0442","Bioscientifica","journal-article",2019-10-31,2019
"10.1093/bioinformatics/btz938","Oxford University Press (OUP)","journal-article",2019-12-16,2019
"10.1002/smll.201902347","Wiley","journal-article",2019-11-13,2019
"10.1186/s13229-019-0306-0","Springer Science and Business Media LLC","journal-article",2019-12-30,2019
"10.1016/j.cortex.2019.11.006","Elsevier BV","journal-article",2019-11-29,2019
"10.1038/s41437-019-0271-6","Springer Science and Business Media LLC","journal-article",2019-10-02,2019
"10.1186/s12859-019-3142-5","Springer Science and Business Media LLC","journal-article",2019-12-26,2019
"10.1101/gad.328468.119","Cold Spring Harbor Laboratory","journal-article",2019-12-05,2019
"10.1371/journal.pone.0217115","Public Library of Science (PLoS)","journal-article",2019-11-06,2019
"10.3389/fimmu.2019.02602","Frontiers Media SA","journal-article",2019-11-12,2019
"10.1002/eap.2036","Wiley","journal-article",2019-11-11,2019
"10.1186/s40478-019-0847-7","Springer Science and Business Media LLC","journal-article",2019-12-20,2019
"10.1152/jn.00376.2019","American Physiological Society","journal-article",2019-12-11,2019
"10.1021/acs.jcim.9b00438","American Chemical Society (ACS)","journal-article",2019-12-04,2019
"10.1038/s41598-019-52759-5","Springer Science and Business Media LLC","journal-article",2019-11-07,2019
"10.1098/rspb.2019.1084","The Royal Society","journal-article",2019-07-17,2019
"10.1158/0008-5472.can-19-1629","American Association for Cancer Research (AACR)","journal-article",2020-01-08,2020
"10.1371/journal.ppat.1007823","Public Library of Science (PLoS)","journal-article",2019-12-06,2019
"10.1016/j.bpj.2019.11.014","Elsevier BV","journal-article",2019-11-21,2019
"10.1038/s41467-019-13159-5","Springer Science and Business Media LLC","journal-article",2019-11-18,2019
"10.1038/s41467-019-13835-6","Springer Science and Business Media LLC","journal-article",2019-12-20,2019
"10.1016/j.neuroimage.2019.116435","Elsevier BV","journal-article",2019-12-06,2019
"10.3389/fphar.2019.01215","Frontiers Media SA","journal-article",2019-10-25,2019
"10.1093/jamia/ocz165","Oxford University Press (OUP)","journal-article",2019-08-28,2019
"10.1371/journal.pbio.3000354","Public Library of Science (PLoS)","journal-article",2019-09-16,2019
"10.1016/j.nicl.2019.102055","Elsevier BV","journal-article",2019-11-03,2019
"10.1186/s13059-019-1899-5","Springer Science and Business Media LLC","journal-article",2019-12-18,2019
"10.1371/journal.pone.0217192","Public Library of Science (PLoS)","journal-article",2020-01-16,2020
"10.3389/fgene.2019.01006","Frontiers Media SA","journal-article",2019-10-29,2019
"10.1073/pnas.1909210116","Proceedings of the National Academy of Sciences","journal-article",2019-11-05,2019
"10.1007/s10482-019-01360-x","Springer Science and Business Media LLC","journal-article",2019-11-28,2019
"10.1038/s41467-019-13849-0","Springer Science and Business Media LLC","journal-article",2019-12-20,2019
"10.1073/pnas.1911024116","Proceedings of the National Academy of Sciences","journal-article",2019-11-22,2019
"10.1111/imb.12626","Wiley","journal-article",2019-11-06,2019
"10.1371/journal.pone.0216020","Public Library of Science (PLoS)","journal-article",2019-12-12,2019
"10.1016/j.biocon.2019.108245","Elsevier BV","journal-article",2019-11-18,2019
"10.3389/fphys.2019.01545","Frontiers Media SA","journal-article",2020-01-10,2020
"10.1111/ejn.14660","Wiley","journal-article",2019-12-27,2019
"10.7554/elife.49212","eLife Sciences Publications, Ltd","journal-article",2019-10-24,2019
"10.1093/ije/dyz250","Oxford University Press (OUP)","journal-article",2019-11-18,2019
"10.1093/neuonc/noaa006","Oxford University Press (OUP)","journal-article",2020-01-14,2020
"10.1016/j.celrep.2019.11.058","Elsevier BV","journal-article",2019-12-17,2019
"10.1186/s12859-019-3154-1","Springer Science and Business Media LLC","journal-article",2019-10-28,2019
"10.1002/hbm.24875","Wiley","journal-article",2019-11-23,2019
"10.1126/science.aax6752","American Association for the Advancement of Science (AAAS)","journal-article",2019-12-13,2019
"10.1371/journal.pone.0216259","Public Library of Science (PLoS)","journal-article",2019-11-13,2019
"10.1162/jocn_a_01527","MIT Press - Journals","journal-article",2020-01-14,2020
"10.1002/mds.27864","Wiley","journal-article",2019-10-29,2019
"10.1371/journal.pone.0225900","Public Library of Science (PLoS)","journal-article",2019-12-16,2019
"10.1111/oik.06870","Wiley","journal-article",2019-12-24,2019
"10.1093/imammb/dqz015","Oxford University Press (OUP)","journal-article",2019-10-03,2019
"10.1371/journal.pbio.3000289","Public Library of Science (PLoS)","journal-article",2019-11-22,2019
"10.1128/msystems.00612-19","American Society for Microbiology","journal-article",2019-11-25,2019
"10.24872/rmgjournal.54.2.133","Rocky Mountain Geology, University of Wyoming","journal-article",2019-12-19,2019
"10.1038/s41398-019-0671-7","Springer Science and Business Media LLC","journal-article",2019-12-18,2019
"10.1107/s2059798319014372","International Union of Crystallography (IUCr)","journal-article",2019-11-21,2019
"10.1128/mcb.00212-19","American Society for Microbiology","journal-article",2019-11-01,2019
"10.1016/j.bbagen.2019.129456","Elsevier BV","journal-article",2019-11-02,2019
"10.1016/j.gpb.2019.09.004","Elsevier BV","journal-article",2019-12-04,2019
"10.1038/s41598-019-53464-z","Springer Science and Business Media LLC","journal-article",2019-11-18,2019
"10.1038/s42003-019-0683-0","Springer Science and Business Media LLC","journal-article",2019-11-27,2019
"10.1371/journal.pcbi.1007096","Public Library of Science (PLoS)","journal-article",2019-10-28,2019
"10.1038/s41467-019-13855-2","Springer Science and Business Media LLC","journal-article",2020-01-07,2020
"10.1016/j.nbd.2020.104737","Elsevier BV","journal-article",2020-01-07,2020
"10.1111/1755-0998.13116","Wiley","journal-article",2019-11-07,2019
"10.15252/embr.201948317","EMBO","journal-article",2019-12-21,2019
"10.7554/elife.48901","eLife Sciences Publications, Ltd","journal-article",2019-11-19,2019
"10.1371/journal.pcbi.1007462","Public Library of Science (PLoS)","journal-article",2019-10-28,2019
"10.7554/elife.49314","eLife Sciences Publications, Ltd","journal-article",2019-11-27,2019
"10.1097/ede.0000000000001135","Ovid Technologies (Wolters Kluwer Health)","journal-article",2020-01-08,2020
"10.1074/mcp.tir119.001559","American Society for Biochemistry & Molecular Biology (ASBMB)","journal-article",2019-10-04,2019
"10.3390/ijms21020600","MDPI AG","journal-article",2020-01-17,2020
"10.1371/journal.pone.0224693","Public Library of Science (PLoS)","journal-article",2019-11-19,2019
"10.1128/mcb.00610-19","American Society for Microbiology","journal-article",2020-01-03,2020
"10.3389/fmolb.2019.00133","Frontiers Media SA","journal-article",2019-11-28,2019
"10.3389/fimmu.2019.02498","Frontiers Media SA","journal-article",2019-11-01,2019
"10.1038/s41467-019-13523-5","Springer Science and Business Media LLC","journal-article",2019-12-04,2019
"10.1093/gbe/evz265","Oxford University Press (OUP)","journal-article",2019-12-02,2019
"10.1016/j.celrep.2019.10.110","Elsevier BV","journal-article",2019-11-26,2019
"10.1038/s41598-019-51608-9","Springer Science and Business Media LLC","journal-article",2019-10-23,2019
"10.1098/rspb.2019.2353","The Royal Society","journal-article",2020-01-15,2020
"10.15252/embr.201948441","EMBO","journal-article",2019-12-12,2019
"10.1093/jxb/erz318","Oxford University Press (OUP)","journal-article",2019-07-02,2019
"10.1016/j.jad.2019.11.122","Elsevier BV","journal-article",2019-11-30,2019
"10.1038/s41598-019-56092-9","Springer Science and Business Media LLC","journal-article",2019-12-23,2019
"10.1016/j.bpj.2019.12.038","Elsevier BV","journal-article",2020-01-17,2020
"10.1016/j.cub.2019.08.053","Elsevier BV","journal-article",2019-10-10,2019
"10.3389/fmicb.2019.02656","Frontiers Media SA","journal-article",2019-11-14,2019
"10.1152/jn.00304.2019","American Physiological Society","journal-article",2019-11-20,2019
"10.1371/journal.pntd.0007451","Public Library of Science (PLoS)","journal-article",2019-10-04,2019
"10.1111/ahg.12364","Wiley","journal-article",2019-11-12,2019
"10.3758/s13428-019-01321-2","Springer Science and Business Media LLC","journal-article",2019-12-10,2019
"10.1371/journal.pone.0217451","Public Library of Science (PLoS)","journal-article",2019-11-04,2019
"10.1098/rsif.2019.0411","The Royal Society","journal-article",2019-11-06,2019
"10.1093/bioinformatics/btz949","Oxford University Press (OUP)","journal-article",2019-12-19,2019
"10.1371/journal.ppat.1007838","Public Library of Science (PLoS)","journal-article",2019-10-31,2019
"10.1371/journal.pgen.1008546","Public Library of Science (PLoS)","journal-article",2020-01-15,2020
"10.1038/s41598-019-56230-3","Springer Science and Business Media LLC","journal-article",2019-12-27,2019
"10.1016/j.cub.2019.09.013","Elsevier BV","journal-article",2019-11-03,2019
"10.1534/genetics.119.302819","Genetics Society of America","journal-article",2019-11-05,2019
"10.1186/s12864-019-6243-7","Springer Science and Business Media LLC","journal-article",2019-12-11,2019
"10.1038/s41467-019-13165-7","Springer Science and Business Media LLC","journal-article",2019-12-06,2019
"10.1038/s41467-019-13364-2","Springer Science and Business Media LLC","journal-article",2019-11-29,2019
"10.1038/s41598-019-52727-z","Springer Science and Business Media LLC","journal-article",2019-11-08,2019
"10.1016/j.bbapap.2019.140295","Elsevier BV","journal-article",2019-11-03,2019
"10.1128/mbio.02579-19","American Society for Microbiology","journal-article",2019-11-05,2019
"10.1186/s12936-019-3016-3","Springer Science and Business Media LLC","journal-article",2019-11-29,2019
"10.1002/lno.11354","Wiley","journal-article",2019-11-04,2019
"10.1016/j.celrep.2019.11.071","Elsevier BV","journal-article",2019-12-17,2019
"10.1164/rccm.201905-1017oc","American Thoracic Society","journal-article",2019-11-11,2019
"10.1371/journal.pntd.0007464","Public Library of Science (PLoS)","journal-article",2019-11-18,2019
"10.1038/s41467-019-13057-w","Springer Science and Business Media LLC","journal-article",2019-11-07,2019
"10.1038/s41598-019-56977-9","Springer Science and Business Media LLC","journal-article",2019-12-31,2019
"10.1002/ana.25607","Wiley","journal-article",2019-10-10,2019
"10.1371/journal.pone.0227558","Public Library of Science (PLoS)","journal-article",2020-01-10,2020
"10.7554/elife.48178","eLife Sciences Publications, Ltd","journal-article",2019-11-19,2019
"10.1021/acsinfecdis.9b00412","American Chemical Society (ACS)","journal-article",2020-01-03,2020
"10.1002/ajb2.1385","Wiley","journal-article",2019-11-25,2019
"10.4236/jbm.2020.81004","Scientific Research Publishing, Inc,","journal-article",2019-12-26,2019
"10.1101/gr.252601.119","Cold Spring Harbor Laboratory","journal-article",2019-12-24,2019
"10.1002/1873-3468.13626","Wiley","journal-article",2019-09-28,2019
"10.1038/s41559-019-1063-3","Springer Science and Business Media LLC","journal-article",2020-01-03,2020
"10.7554/elife.48308","eLife Sciences Publications, Ltd","journal-article",2019-10-15,2019
"10.1016/j.bpj.2019.10.041","Elsevier BV","journal-article",2019-11-11,2019
"10.1016/j.pnpbp.2019.109851","Elsevier BV","journal-article",2019-12-19,2019
"10.1007/s00227-019-3613-2","Springer Science and Business Media LLC","journal-article",2019-11-21,2019
"10.3389/fmicb.2019.02740","Frontiers Media SA","journal-article",2019-11-28,2019
"10.1016/j.ajhg.2019.11.013","Elsevier BV","journal-article",2019-12-19,2019
"10.1093/nar/gkz1005","Oxford University Press (OUP)","journal-article",2019-10-18,2019
"10.1038/s41437-019-0267-2","Springer Science and Business Media LLC","journal-article",2019-09-12,2019
"10.1038/s41597-019-0133-3","Springer Science and Business Media LLC","journal-article",2019-07-19,2019
"10.1371/journal.pone.0217665","Public Library of Science (PLoS)","journal-article",2020-01-10,2020
"10.1016/j.biopsych.2019.12.010","Elsevier BV","journal-article",2019-12-17,2019
"10.1016/j.cub.2019.11.006","Elsevier BV","journal-article",2019-12-12,2019
"10.1085/jgp.201912422","Rockefeller University Press","journal-article",2019-11-19,2019
"10.1371/journal.pcbi.1007399","Public Library of Science (PLoS)","journal-article",2019-11-04,2019
"10.1038/s41467-019-12382-4","Springer Science and Business Media LLC","journal-article",2019-09-27,2019
"10.1093/nar/gkz1128","Oxford University Press (OUP)","journal-article",2019-11-18,2019
"10.15252/emmm.201910889","EMBO","journal-article",2020-01-08,2020
